Con modulo			Senza modulo				Con	Senza		Sottratti			Scarto quadratico	
5	0.972953	7.0067	5	0.975059	7.01242		20.24395243	20.24998431		-0.00604757	-1.56901E-05		3.65731E-05	2.4618E-10
5.94884	1.04203	6.95065	5.98204	1.07214	6.96405		20.37085929	20.24997914		0.120859289	-2.08563E-05		0.014606968	4.34985E-10
5.54298	0.854949	6.62903	5.523	0.814959	6.56905		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
5.46523	1.16654	7.32591	5.47442	1.20541	7.37192		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5	1.14953	7.34276	5	1.18413	7.3852		20.31464364	20.2500429		0.064643639	4.28969E-05		0.0041788	1.84014E-09
5.92306	1.24609	7.30741	5.93344	1.26717	7.33339		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
5.54294	1.38039	7.61272	5.51955	1.36259	7.59794		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.46659	1.59253	7.90493	5.48529	1.60331	7.91153		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46523	1.16654	7.32591	5.47442	1.20541	7.37192		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.46659	2.09507	1.59253	5.48529	2.08847	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46659	1.59253	2.09507	5.48529	1.60331	2.08847		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5	1.57631	2.07891	5	1.58338	2.0714		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
5.93333	1.64479	2.14723	5.95411	1.66108	2.13796		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
5.54318	1.8417	1.8417	5.5266	1.83988	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5.54294	1.38039	2.38728	5.51955	1.36259	2.40206		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5	1.35586	2.36303	5	1.33808	2.38459		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
6.04246	1.44554	2.45197	6.019	1.43327	2.45243		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
5.46523	1.16654	2.67409	5.47442	1.20541	2.62808		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.46659	1.59253	2.09507	5.48529	1.60331	2.08847		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
6.09617	1.22824	2.80742	6.08317	1.20753	2.83345		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
5.54294	1.38039	2.38728	5.51955	1.36259	2.40206		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.54298	0.854949	3.37097	5.523	0.814959	3.43095		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
5.55608	0.676794	3.88781	5.54148	0.665957	3.91701		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5.55608	0.676794	6.11219	5.54148	0.665957	6.08299		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5.54298	0.854949	6.62903	5.523	0.814959	6.56905		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
6.09617	1.22824	7.19258	6.08317	1.20753	7.16655		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
5.54294	1.38039	7.61272	5.51955	1.36259	7.59794		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5	1.35586	7.63697	5	1.33808	7.61541		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
6.04246	1.44554	7.54803	6.019	1.43327	7.54757		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
5.46523	1.16654	7.32591	5.47442	1.20541	7.37192		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.46659	1.59253	7.90493	5.48529	1.60331	7.91153		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5	1.57631	7.92109	5	1.58338	7.9286		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
5.93333	1.64479	7.85277	5.95411	1.66108	7.86204		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
5.54318	1.8417	8.1583	5.5266	1.83988	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5.54294	1.38039	7.61272	5.51955	1.36259	7.59794		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.46659	2.09507	8.40747	5.48529	2.08847	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46659	1.59253	7.90493	5.48529	1.60331	7.91153		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46523	2.67409	1.16654	5.47442	2.62808	1.20541		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.46659	2.09507	1.59253	5.48529	2.08847	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5	2.07891	1.57631	5	2.0714	1.58338		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
5.93333	2.14723	1.64479	5.95411	2.13796	1.66108		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
5.54294	2.38728	1.38039	5.51955	2.40206	1.36259		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.54318	1.8417	1.8417	5.5266	1.83988	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5	1.81802	1.81802	5	1.81802	1.81802		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
6.07607	1.91597	1.91597	6.03229	1.90287	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
5.46659	1.59253	2.09507	5.48529	1.60331	2.08847		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46659	2.09507	1.59253	5.48529	2.08847	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.54294	1.38039	2.38728	5.51955	1.36259	2.40206		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.54318	1.8417	1.8417	5.5266	1.83988	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5.54294	1.38039	7.61272	5.51955	1.36259	7.59794		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.54318	1.8417	8.1583	5.5266	1.83988	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5	1.81802	8.18198	5	1.81802	8.18198		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
6.07607	1.91597	8.08403	6.03229	1.90287	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
5.46659	1.59253	7.90493	5.48529	1.60331	7.91153		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46659	2.09507	8.40747	5.48529	2.08847	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5	2.07891	8.42369	5	2.0714	8.41662		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
5.93333	2.14723	8.35521	5.95411	2.13796	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
5.54294	2.38728	8.61961	5.51955	2.40206	8.63741		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.54318	1.8417	8.1583	5.5266	1.83988	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5.46523	2.67409	8.83346	5.47442	2.62808	8.79459		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.46659	2.09507	8.40747	5.48529	2.08847	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46523	2.67409	1.16654	5.47442	2.62808	1.20541		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5	2.65724	1.14953	5	2.6148	1.18413		20.31464364	20.2500429		0.064643639	4.28969E-05		0.0041788	1.84014E-09
5.92306	2.69259	1.24609	5.93344	2.66661	1.26717		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
5.54294	2.38728	1.38039	5.51955	2.40206	1.36259		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5	2.36303	1.35586	5	2.38459	1.33808		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
6.04246	2.45197	1.44554	6.019	2.45243	1.43327		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
5.46659	2.09507	1.59253	5.48529	2.08847	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46523	2.67409	1.16654	5.47442	2.62808	1.20541		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.54318	1.8417	1.8417	5.5266	1.83988	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5.54294	2.38728	1.38039	5.51955	2.40206	1.36259		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.54318	1.8417	8.1583	5.5266	1.83988	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
5.54294	2.38728	8.61961	5.51955	2.40206	8.63741		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5	2.36303	8.64414	5	2.38459	8.66192		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
6.04246	2.45197	8.55446	6.019	2.45243	8.56673		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
5.46659	2.09507	8.40747	5.48529	2.08847	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
5.46523	2.67409	8.83346	5.47442	2.62808	8.79459		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5	2.65724	8.85047	5	2.6148	8.81587		20.31464364	20.2500429		0.064643638	4.28969E-05		0.0041788	1.84014E-09
5.92306	2.69259	8.75391	5.93344	2.66661	8.73283		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
5.54294	2.38728	8.61961	5.51955	2.40206	8.63741		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5.46523	2.67409	8.83346	5.47442	2.62808	8.79459		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5	3.18107	0.883865	5	3.17188	0.888067		20.25107368	20.25001573		0.001073683	1.57309E-05		1.1528E-06	2.47461E-10
5.45587	3.63245	0.730752	5.47185	3.58449	0.754568		20.30448894	20.25000385		0.054488945	3.84922E-06		0.002969045	1.48165E-11
5	2.9933	0.972953	5	2.98758	0.975059		20.24395243	20.24998431		-0.00604757	-1.56901E-05		3.65731E-05	2.4618E-10
5.94884	3.04935	1.04203	5.98204	3.03595	1.07214		20.37085929	20.24997914		0.120859289	-2.08563E-05		0.014606968	4.34985E-10
5.46523	2.67409	1.16654	5.47442	2.62808	1.20541		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.54298	3.37097	0.854949	5.523	3.43095	0.814959		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
6.09617	2.80742	1.22824	6.08317	2.83345	1.20753		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
5.54294	2.38728	1.38039	5.51955	2.40206	1.36259		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
6.09617	2.80742	8.77176	6.08317	2.83345	8.79247		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
5.54294	2.38728	8.61961	5.51955	2.40206	8.63741		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
5	2.9933	9.02705	5	2.98758	9.02494		20.24397659	20.24997626		-0.006023408	-2.374E-05		3.62814E-05	5.63588E-10
5.94884	3.04935	8.95797	5.98204	3.03595	8.92786		20.37085929	20.24997914		0.120859289	-2.08563E-05		0.014606968	4.34985E-10
5.46523	2.67409	8.83346	5.47442	2.62808	8.79459		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
5.54298	3.37097	9.14505	5.523	3.43095	9.18504		20.13000552	20.2500067		-0.119994476	6.7041E-06		0.014398674	4.4945E-11
5	3.18107	9.11614	5	3.17188	9.11193		20.25111484	20.24999106		0.001114844	-8.9407E-06		1.24288E-06	7.99361E-11
5.45587	3.63245	9.26925	5.47185	3.58449	9.24543		20.30450602	20.24998687		0.054506022	-1.31325E-05		0.002970906	1.72463E-10
5.45587	3.63245	0.730752	5.47185	3.58449	0.754568		20.30448894	20.25000385		0.054488945	3.84922E-06		0.002969045	1.48165E-11
5	3.63112	0.705084	5	3.57667	0.731027		20.3201359	20.24999876		0.070135901	-1.23637E-06		0.004919045	1.52861E-12
5.91014	3.63483	0.807612	5.92855	3.60721	0.822928		20.26816109	20.24999958		0.018161091	-4.20216E-07		0.000329825	1.76581E-13
5.45995	4.08013	0.603403	5.48532	4.02936	0.632813		20.38778	20.2499998		0.13778	-1.95031E-07		0.018983328	3.80371E-14
5.54298	3.37097	0.854949	5.523	3.43095	0.814959		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
5	3.36001	0.820038	5	3.4203	0.786384		20.16164952	20.25001189		-0.088350478	1.18855E-05		0.007805807	1.41264E-10
6.05909	3.43965	0.925658	6.02554	3.46168	0.897338		20.15662648	20.2499962		-0.093373516	-3.79976E-06		0.008718614	1.44381E-11
5.55608	3.88781	0.676794	5.54148	3.91701	0.665957		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5.45587	3.63245	0.730752	5.47185	3.58449	0.754568		20.30448894	20.25000385		0.054488945	3.84922E-06		0.002969045	1.48165E-11
5.54298	3.37097	0.854949	5.523	3.43095	0.814959		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
5.54298	3.37097	9.14505	5.523	3.43095	9.18504		20.13000552	20.2500067		-0.119994476	6.7041E-06		0.014398674	4.4945E-11
5	3.36001	9.17996	5	3.4203	9.21362		20.1616328	20.25004559		-0.088367198	4.55944E-05		0.007808762	2.07885E-09
6.05909	3.43965	9.07434	6.02554	3.46168	9.10266		20.15661019	20.24997979		-0.093389814	-2.02104E-05		0.008721657	4.0846E-10
5.55608	3.88781	9.32321	5.54148	3.91701	9.33404		20.23633627	20.24997065		-0.013663733	-2.93479E-05		0.000186698	8.61299E-10
5.45587	3.63245	9.26925	5.47185	3.58449	9.24543		20.30450602	20.24998687		0.054506022	-1.31325E-05		0.002970906	1.72463E-10
5	3.63112	9.29492	5	3.57667	9.26897		20.32017026	20.24997315		0.070170261	-2.68502E-05		0.004923866	7.20933E-10
5.91014	3.63483	9.19239	5.92855	3.60721	9.17707		20.26817786	20.24998287		0.018177861	-1.71285E-05		0.000330435	2.93386E-10
5.45995	4.08013	9.3966	5.48532	4.02936	9.36719		20.38780638	20.25002601		0.137806379	2.60081E-05		0.018990598	6.76421E-10
5.54298	3.37097	9.14505	5.523	3.43095	9.18504		20.13000552	20.2500067		-0.119994476	6.7041E-06		0.014398674	4.4945E-11
5.45995	4.08013	0.603403	5.48532	4.02936	0.632813		20.38778	20.2499998		0.13778	-1.95031E-07		0.018983328	3.80371E-14
5	4.07648	0.578747	5	4.02369	0.607185		20.40036728	20.25000484		0.15036728	4.84032E-06		0.022610319	2.34287E-11
5.91375	4.08625	0.679466	5.9542	4.0458	0.707098		20.33689217	20.25000286		0.08689217	2.8616E-06		0.007550249	8.18878E-12
5.45587	3.63245	0.730752	5.47185	3.58449	0.754568		20.30448894	20.25000385		0.054488945	3.84922E-06		0.002969045	1.48165E-11
5.46838	4.53162	0.53239	5.49397	4.50603	0.554555		20.39829876	20.24999397		0.148298761	-6.03017E-06		0.021992522	3.6363E-11
5.55608	3.88781	0.676794	5.54148	3.91701	0.665957		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5	3.88478	0.64115	5	3.90914	0.634221		20.24328897	20.25000182		-0.006711029	1.81644E-06		4.50379E-05	3.29946E-12
6.09937	3.90063	0.784395	6.06035	3.93965	0.757205		20.18855431	20.24999366		-0.06144569	-6.34297E-06		0.003775573	4.02333E-11
5.54298	3.37097	0.854949	5.523	3.43095	0.814959		20.13001381	20.25001507		-0.119986186	1.50742E-05		0.014396685	2.27231E-10
5.56006	4.43994	0.570335	5.55354	4.44646	0.568613		20.24926642	20.25000381		-0.000733581	3.80697E-06		5.3814E-07	1.4493E-11
5.45995	4.08013	0.603403	5.48532	4.02936	0.632813		20.38778	20.2499998		0.13778	-1.95031E-07		0.018983328	3.80371E-14
5.55608	3.88781	0.676794	5.54148	3.91701	0.665957		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5.55608	3.88781	9.32321	5.54148	3.91701	9.33404		20.23633627	20.24997065		-0.013663733	-2.93479E-05		0.000186698	8.61299E-10
5	3.88478	9.35885	5	3.90914	9.36578		20.24328897	20.25001055		-0.006711029	1.0548E-05		4.50379E-05	1.1126E-10
6.09937	3.90063	9.21561	6.06035	3.93965	9.24279		20.18859647	20.24995123		-0.061403534	-4.87709E-05		0.003770394	2.3786E-09
5.54298	3.37097	9.14505	5.523	3.43095	9.18504		20.13000552	20.2500067		-0.119994476	6.7041E-06		0.014398674	4.4945E-11
5.56006	4.43994	9.42967	5.55354	4.44646	9.43139		20.24931072	20.2500304		-0.000689284	3.03953E-05		4.75112E-07	9.23874E-10
5.45995	4.08013	9.3966	5.48532	4.02936	9.36719		20.38780638	20.25002601		0.137806379	2.60081E-05		0.018990598	6.76421E-10
5	4.07648	9.42125	5	4.02369	9.39282		20.40034075	20.25004877		0.150340753	4.87685E-05		0.022602342	2.37837E-09
5.91375	4.08625	9.32053	5.9542	4.0458	9.2929		20.33685761	20.24998569		0.086857606	-1.431E-05		0.007544244	2.04776E-10
5.45587	3.63245	9.26925	5.47185	3.58449	9.24543		20.30450602	20.24998687		0.054506022	-1.31325E-05		0.002970906	1.72463E-10
5.46838	4.53162	9.46761	5.49397	4.50603	9.44544		20.39829876	20.24994952		0.148298761	-5.04846E-05		0.021992522	2.54869E-09
5.55608	3.88781	9.32321	5.54148	3.91701	9.33404		20.23633627	20.24997065		-0.013663733	-2.93479E-05		0.000186698	8.61299E-10
5.46838	4.53162	0.53239	5.49397	4.50603	0.554555		20.39829876	20.24999397		0.148298761	-6.03017E-06		0.021992522	3.6363E-11
5	4.52466	0.512596	5	4.50304	0.527525		20.36274277	20.25000187		0.112742775	1.86723E-06		0.012710933	3.48653E-12
5.91987	4.54005	0.603403	5.97064	4.51468	0.632813		20.38778	20.2499998		0.13778	-1.95031E-07		0.018983328	3.80371E-14
5.45995	4.08013	0.603403	5.48532	4.02936	0.632813		20.38778	20.2499998		0.13778	-1.95031E-07		0.018983328	3.80371E-14
5.47534	5	0.512596	5.49696	5	0.527525		20.36274277	20.25000187		0.112742775	1.86723E-06		0.012710933	3.48653E-12
5.56006	4.43994	0.570335	5.55354	4.44646	0.568613		20.24926642	20.25000381		-0.000733581	3.80697E-06		5.3814E-07	1.4493E-11
5	4.43891	0.535126	5	4.44227	0.534697		20.24992182	20.24999363		-7.8176E-05	-6.36529E-06		6.11149E-09	4.05169E-11
6.11219	4.44392	0.676794	6.08299	4.45852	0.665957		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5.55608	3.88781	0.676794	5.54148	3.91701	0.665957		20.23630168	20.24999666		-0.013698319	-3.34365E-06		0.000187644	1.118E-11
5.56109	5	0.535126	5.55773	5	0.534697		20.24992182	20.24999363		-7.8176E-05	-6.36529E-06		6.11149E-09	4.05169E-11
5.46838	4.53162	0.53239	5.49397	4.50603	0.554555		20.39829876	20.24999397		0.148298761	-6.03017E-06		0.021992522	3.6363E-11
5.56006	4.43994	9.42967	5.55354	4.44646	9.43139		20.24931072	20.2500304		-0.000689284	3.03953E-05		4.75112E-07	9.23874E-10
5	4.43891	9.46487	5	4.44227	9.4653		20.24988611	20.24996684		-0.000113895	-3.31571E-05		1.29721E-08	1.09939E-09
6.11219	4.44392	9.32321	6.08299	4.45852	9.33404		20.23633627	20.24997065		-0.013663733	-2.93479E-05		0.000186698	8.61299E-10
5.55608	3.88781	9.32321	5.54148	3.91701	9.33404		20.23633627	20.24997065		-0.013663733	-2.93479E-05		0.000186698	8.61299E-10
5.56109	5	9.46487	5.55773	5	9.4653		20.24988611	20.24996684		-0.000113895	-3.31571E-05		1.29721E-08	1.09939E-09
5.46838	4.53162	9.46761	5.49397	4.50603	9.44544		20.39829876	20.24994952		0.148298761	-5.04846E-05		0.021992522	2.54869E-09
5	4.52466	9.4874	5	4.50304	9.47247		20.36270688	20.24995714		0.112706876	-4.28575E-05		0.01270284	1.83677E-09
5.91987	4.54005	9.3966	5.97064	4.51468	9.36719		20.38780638	20.25002601		0.137806379	2.60081E-05		0.018990598	6.76421E-10
5.45995	4.08013	9.3966	5.48532	4.02936	9.36719		20.38780638	20.25002601		0.137806379	2.60081E-05		0.018990598	6.76421E-10
5.47534	5	9.4874	5.49696	5	9.47247		20.36270688	20.24995714		0.112706876	-4.28575E-05		0.01270284	1.83677E-09
5.56006	4.43994	9.42967	5.55354	4.44646	9.43139		20.24931072	20.2500304		-0.000689284	3.03953E-05		4.75112E-07	9.23874E-10
5.47534	5	0.512596	5.49696	5	0.527525		20.36274277	20.25000187		0.112742775	1.86723E-06		0.012710933	3.48653E-12
5.92352	5	0.578747	5.97631	5	0.607185		20.40036728	20.25000484		0.15036728	4.84032E-06		0.022610319	2.34287E-11
5.46838	4.53162	0.53239	5.49397	4.50603	0.554555		20.39829876	20.24999397		0.148298761	-6.03017E-06		0.021992522	3.6363E-11
5.46838	5.46838	0.53239	5.49397	5.49397	0.554555		20.39829876	20.24999397		0.148298761	-6.03017E-06		0.021992522	3.6363E-11
5.56109	5	0.535126	5.55773	5	0.534697		20.24992182	20.24999363		-7.8176E-05	-6.36529E-06		6.11149E-09	4.05169E-11
6.11522	5	0.64115	6.09086	5	0.634221		20.24328897	20.25000182		-0.006711029	1.81644E-06		4.50379E-05	3.29946E-12
5.56006	4.43994	0.570335	5.55354	4.44646	0.568613		20.24926642	20.25000381		-0.000733581	3.80697E-06		5.3814E-07	1.4493E-11
5.56006	5.56006	0.570335	5.55354	5.55354	0.568613		20.24926642	20.25000381		-0.000733581	3.80697E-06		5.3814E-07	1.4493E-11
5.47534	5	0.512596	5.49696	5	0.527525		20.36274277	20.25000187		0.112742775	1.86723E-06		0.012710933	3.48653E-12
5.56109	5	9.46487	5.55773	5	9.4653		20.24988611	20.24996684		-0.000113895	-3.31571E-05		1.29721E-08	1.09939E-09
6.11522	5	9.35885	6.09086	5	9.36578		20.24328897	20.25001055		-0.006711029	1.0548E-05		4.50379E-05	1.1126E-10
5.56006	4.43994	9.42967	5.55354	4.44646	9.43139		20.24931072	20.2500304		-0.000689284	3.03953E-05		4.75112E-07	9.23874E-10
5.56006	5.56006	9.42967	5.55354	5.55354	9.43139		20.24931072	20.2500304		-0.000689284	3.03953E-05		4.75112E-07	9.23874E-10
5.47534	5	9.4874	5.49696	5	9.47247		20.36270688	20.24995714		0.112706876	-4.28575E-05		0.01270284	1.83677E-09
5.92352	5	9.42125	5.97631	5	9.39282		20.40034075	20.25004877		0.150340753	4.87685E-05		0.022602342	2.37837E-09
5.46838	4.53162	9.46761	5.49397	4.50603	9.44544		20.39829876	20.24994952		0.148298761	-5.04846E-05		0.021992522	2.54869E-09
5.46838	5.46838	9.46761	5.49397	5.49397	9.44544		20.39829876	20.24994952		0.148298761	-5.04846E-05		0.021992522	2.54869E-09
